pv_pr,v_wind,power_wt,power_solar,e_ro_hourly,datetime,month,tank_level,water_produced,water_consumed,plants_operating
0,2.7,266.14330831443704,0.0,2400.0,2023-11-25 01:00:00,11,521576.6129031995,0.0,1137.5000000000002,0
0,3.1,1069.5260692988195,0.0,2400.0,2023-11-25 02:00:00,11,520439.1129031995,0.0,1137.5000000000002,0
0,3.5,2604.4881845912973,0.0,2400.0,2023-11-25 03:00:00,11,520101.6129031995,800.0,1137.5000000000002,1
0,2.8,402.7372952223888,0.0,2400.0,2023-11-25 04:00:00,11,518964.1129031995,0.0,1137.5000000000002,0
0,1.9,1.2224192885119507,0.0,2400.0,2023-11-25 05:00:00,11,517826.6129031995,0.0,1137.5000000000002,0
0,2.2,2.9686476111945375,0.0,2400.0,2023-11-25 06:00:00,11,516689.1129031995,0.0,1137.5000000000002,0
8,2.6,164.22161902798635,7200.0,2400.0,2023-11-25 07:00:00,11,517151.6129031995,1600.0,1137.5000000000002,2
152,2.3,16.34574165464158,136800.0,2400.0,2023-11-25 08:00:00,11,517614.1129031995,1600.0,1137.5000000000002,2
309,1.6,2.745081911044379,278100.0,2400.0,2023-11-25 09:00:00,11,518076.6129031995,1600.0,1137.5000000000002,2
427,1.2,1.3725409555221888,384300.0,2400.0,2023-11-25 10:00:00,11,518539.1129031995,1600.0,1137.5000000000002,2
342,1.1,0.7077164301911294,307800.0,2400.0,2023-11-25 11:00:00,11,519001.6129031995,1600.0,1137.5000000000002,2
263,1.3,1.951581671133113,236700.0,2400.0,2023-11-25 12:00:00,11,519464.1129031995,1600.0,1137.5000000000002,2
206,1.6,2.745081911044379,185400.0,2400.0,2023-11-25 13:00:00,11,519926.6129031995,1600.0,1137.5000000000002,2
217,1.9,1.2224192885119507,195300.0,2400.0,2023-11-25 14:00:00,11,520389.1129031995,1600.0,1137.5000000000002,2
143,2.0,0.0,128700.0,2400.0,2023-11-25 15:00:00,11,520851.6129031995,1600.0,1137.5000000000002,2
13,1.5,2.6807440537542755,11700.0,2400.0,2023-11-25 16:00:00,11,521314.1129031995,1600.0,1137.5000000000002,2
0,2.1,0.0,0.0,2400.0,2023-11-25 17:00:00,11,520176.6129031995,0.0,1137.5000000000002,0
0,0.3,0.0,0.0,2400.0,2023-11-25 18:00:00,11,519039.1129031995,0.0,1137.5000000000002,0
0,0.9,0.0,0.0,2400.0,2023-11-25 19:00:00,11,517901.6129031995,0.0,1137.5000000000002,0
0,1.0,0.0,0.0,2400.0,2023-11-25 20:00:00,11,516764.1129031995,0.0,1137.5000000000002,0
0,0.7,0.0,0.0,2400.0,2023-11-25 21:00:00,11,515626.6129031995,0.0,1137.5000000000002,0
0,1.0,0.0,0.0,2400.0,2023-11-25 22:00:00,11,514489.1129031995,0.0,1137.5000000000002,0
0,2.2,2.9686476111945375,0.0,2400.0,2023-11-25 23:00:00,11,513351.6129031995,0.0,1137.5000000000002,0
0,1.0,0.0,0.0,2400.0,2023-11-26 00:00:00,11,512214.1129031995,0.0,1137.5000000000002,0
0,0.4,0.0,0.0,2400.0,2023-11-26 01:00:00,11,511076.6129031995,0.0,1137.5000000000002,0
0,0.8,0.0,0.0,2400.0,2023-11-26 02:00:00,11,509939.1129031995,0.0,1137.5000000000002,0
0,1.1,0.7077164301911294,0.0,2400.0,2023-11-26 03:00:00,11,508801.6129031995,0.0,1137.5000000000002,0
0,1.8,2.058811433283283,0.0,2400.0,2023-11-26 04:00:00,11,507664.1129031995,0.0,1137.5000000000002,0
0,2.9,579.0180392761431,0.0,2400.0,2023-11-26 05:00:00,11,506526.6129031995,0.0,1137.5000000000002,0
0,2.6,164.22161902798635,0.0,2400.0,2023-11-26 06:00:00,11,505389.1129031995,0.0,1137.5000000000002,0
1,2.7,266.14330831443704,900.0,2400.0,2023-11-26 07:00:00,11,504251.6129031995,0.0,1137.5000000000002,0
14,3.2,1386.7528685997004,12600.0,2400.0,2023-11-26 08:00:00,11,504714.1129031995,1600.0,1137.5000000000002,2
68,3.5,2604.4881845912973,61200.0,2400.0,2023-11-26 09:00:00,11,505176.6129031995,1600.0,1137.5000000000002,2
83,4.1,6056.1041692369745,74700.0,2400.0,2023-11-26 10:00:00,11,505639.1129031995,1600.0,1137.5000000000002,2
102,4.5,8965.089493796075,91800.0,2400.0,2023-11-26 11:00:00,11,506101.6129031995,1600.0,1137.5000000000002,2
89,4.1,6056.1041692369745,80100.0,2400.0,2023-11-26 12:00:00,11,506564.1129031995,1600.0,1137.5000000000002,2
52,4.0,5400.0,46800.0,2400.0,2023-11-26 13:00:00,11,507026.6129031995,1600.0,1137.5000000000002,2
72,3.2,1386.7528685997004,64800.0,2400.0,2023-11-26 14:00:00,11,507489.1129031995,1600.0,1137.5000000000002,2
55,3.1,1069.5260692988195,49500.0,2400.0,2023-11-26 15:00:00,11,507951.6129031995,1600.0,1137.5000000000002,2
4,3.4,2156.2488724382797,3600.0,2400.0,2023-11-26 16:00:00,11,508414.1129031995,1600.0,1137.5000000000002,2
0,4.4,8196.267215024493,0.0,2400.0,2023-11-26 17:00:00,11,508876.6129031995,1600.0,1137.5000000000002,2
0,3.9,4773.705423606915,0.0,2400.0,2023-11-26 18:00:00,11,508539.1129031995,800.0,1137.5000000000002,1
0,5.1,14121.857253753275,0.0,2400.0,2023-11-26 19:00:00,11,509001.6129031995,1600.0,1137.5000000000002,2
0,5.1,14121.857253753275,0.0,2400.0,2023-11-26 20:00:00,11,509464.1129031995,1600.0,1137.5000000000002,2
0,5.4,17061.882267463763,0.0,2400.0,2023-11-26 21:00:00,11,509926.6129031995,1600.0,1137.5000000000002,2
0,6.0,24000.0,0.0,2400.0,2023-11-26 22:00:00,11,510389.1129031995,1600.0,1137.5000000000002,2
0,6.5,31144.295145306307,0.0,2400.0,2023-11-26 23:00:00,11,510851.6129031995,1600.0,1137.5000000000002,2
0,6.6,32714.442963867612,0.0,2400.0,2023-11-27 00:00:00,11,511314.1129031995,1600.0,1137.5000000000002,2
0,7.0,39400.0,0.0,2400.0,2023-11-27 01:00:00,11,511776.6129031995,1600.0,1137.5000000000002,2
0,8.1,61245.43125126185,0.0,2400.0,2023-11-27 02:00:00,11,512239.1129031995,1600.0,1137.5000000000002,2
0,8.5,70830.04254049217,0.0,2400.0,2023-11-27 03:00:00,11,512701.6129031995,1600.0,1137.5000000000002,2
0,8.0,59000.0,0.0,2400.0,2023-11-27 04:00:00,11,513164.1129031995,1600.0,1137.5000000000002,2
0,8.9,81400.19937789251,0.0,2400.0,2023-11-27 05:00:00,11,513626.6129031995,1600.0,1137.5000000000002,2
0,9.4,95991.55794129666,0.0,2400.0,2023-11-27 06:00:00,11,514089.1129031995,1600.0,1137.5000000000002,2
0,9.9,111753.55875512076,0.0,2400.0,2023-11-27 07:00:00,11,514551.6129031995,1600.0,1137.5000000000002,2
31,9.5,99067.16425948094,27900.0,2400.0,2023-11-27 08:00:00,11,515014.1129031995,1600.0,1137.5000000000002,2
122,8.5,70830.04254049217,109800.0,2400.0,2023-11-27 09:00:00,11,515476.6129031995,1600.0,1137.5000000000002,2
186,9.1,87062.79951170554,167400.0,2400.0,2023-11-27 10:00:00,11,515939.1129031995,1600.0,1137.5000000000002,2
220,10.9,144131.7656016246,198000.0,2400.0,2023-11-27 11:00:00,11,516401.6129031995,1600.0,1137.5000000000002,2
306,9.5,99067.16425948094,275400.0,2400.0,2023-11-27 12:00:00,11,516864.1129031995,1600.0,1137.5000000000002,2
258,9.6,102185.39743690674,232200.0,2400.0,2023-11-27 13:00:00,11,517326.6129031995,1600.0,1137.5000000000002,2
153,11.5,161427.63405418274,137700.0,2400.0,2023-11-27 14:00:00,11,517789.1129031995,1600.0,1137.5000000000002,2
101,9.5,99067.16425948094,90900.0,2400.0,2023-11-27 15:00:00,11,518251.6129031995,1600.0,1137.5000000000002,2
33,12.5,182013.1633616849,29700.0,2400.0,2023-11-27 16:00:00,11,518714.1129031995,1600.0,1137.5000000000002,2
0,14.6,199521.9510664421,0.0,2400.0,2023-11-27 17:00:00,11,519176.6129031995,1600.0,1137.5000000000002,2
0,14.9,199926.30102629805,0.0,2400.0,2023-11-27 18:00:00,11,519639.1129031995,1600.0,1137.5000000000002,2
0,13.8,196155.34730946922,0.0,2400.0,2023-11-27 19:00:00,11,520101.6129031995,1600.0,1137.5000000000002,2
0,13.2,190829.88468935012,0.0,2400.0,2023-11-27 20:00:00,11,520564.1129031995,1600.0,1137.5000000000002,2
0,10.2,121547.1023366747,0.0,2400.0,2023-11-27 21:00:00,11,521026.6129031995,1600.0,1137.5000000000002,2
0,9.0,84200.0,0.0,2400.0,2023-11-27 22:00:00,11,521489.1129031995,1600.0,1137.5000000000002,2
0,9.4,95991.55794129666,0.0,2400.0,2023-11-27 23:00:00,11,521951.6129031995,1600.0,1137.5000000000002,2
0,9.3,92962.80841930516,0.0,2400.0,2023-11-28 00:00:00,11,522414.1129031995,1600.0,1137.5000000000002,2
0,8.0,59000.0,0.0,2400.0,2023-11-28 01:00:00,11,522876.6129031995,1600.0,1137.5000000000002,2
0,9.3,92962.80841930516,0.0,2400.0,2023-11-28 02:00:00,11,523339.1129031995,1600.0,1137.5000000000002,2
0,6.8,35980.188141743165,0.0,2400.0,2023-11-28 03:00:00,11,523801.6129031995,1600.0,1137.5000000000002,2
0,8.2,63550.715141494526,0.0,2400.0,2023-11-28 04:00:00,11,524264.1129031995,1600.0,1137.5000000000002,2
0,7.9,56813.64373330922,0.0,2400.0,2023-11-28 05:00:00,11,524726.6129031995,1600.0,1137.5000000000002,2
0,10.0,115000.0,0.0,2400.0,2023-11-28 06:00:00,11,525189.1129031995,1600.0,1137.5000000000002,2
0,11.8,168837.72656651054,0.0,2400.0,2023-11-28 07:00:00,11,525651.6129031995,1600.0,1137.5000000000002,2
119,11.7,166476.74828086785,107100.0,2400.0,2023-11-28 08:00:00,11,526114.1129031995,1600.0,1137.5000000000002,2
238,10.3,124831.07866263397,214200.0,2400.0,2023-11-28 09:00:00,11,526576.6129031995,1600.0,1137.5000000000002,2
194,8.9,81400.19937789251,174600.0,2400.0,2023-11-28 10:00:00,11,527039.1129031995,1600.0,1137.5000000000002,2
253,8.2,63550.715141494526,227700.0,2400.0,2023-11-28 11:00:00,11,527501.6129031995,1600.0,1137.5000000000002,2
338,9.0,84200.0,304200.0,2400.0,2023-11-28 12:00:00,11,527964.1129031995,1600.0,1137.5000000000002,2
206,7.6,50586.215038762406,185400.0,2400.0,2023-11-28 13:00:00,11,528426.6129031995,1600.0,1137.5000000000002,2
134,7.4,46686.10287205432,120600.0,2400.0,2023-11-28 14:00:00,11,528889.1129031995,1600.0,1137.5000000000002,2
81,7.1,41163.47548324705,72900.0,2400.0,2023-11-28 15:00:00,11,529351.6129031995,1600.0,1137.5000000000002,2
4,6.0,24000.0,3600.0,2400.0,2023-11-28 16:00:00,11,529814.1129031995,1600.0,1137.5000000000002,2
0,5.4,17061.882267463763,0.0,2400.0,2023-11-28 17:00:00,11,530276.6129031995,1600.0,1137.5000000000002,2
0,5.4,17061.882267463763,0.0,2400.0,2023-11-28 18:00:00,11,530739.1129031995,1600.0,1137.5000000000002,2
0,5.1,14121.857253753275,0.0,2400.0,2023-11-28 19:00:00,11,531201.6129031995,1600.0,1137.5000000000002,2
0,5.4,17061.882267463763,0.0,2400.0,2023-11-28 20:00:00,11,531664.1129031995,1600.0,1137.5000000000002,2
0,5.3,16049.764742273072,0.0,2400.0,2023-11-28 21:00:00,11,532126.6129031995,1600.0,1137.5000000000002,2
0,4.8,11430.094674068967,0.0,2400.0,2023-11-28 22:00:00,11,532589.1129031995,1600.0,1137.5000000000002,2
0,4.2,6741.219877990008,0.0,2400.0,2023-11-28 23:00:00,11,533051.6129031995,1600.0,1137.5000000000002,2
0,4.4,8196.267215024493,0.0,2400.0,2023-11-29 00:00:00,11,533514.1129031995,1600.0,1137.5000000000002,2
0,3.1,1069.5260692988195,0.0,2400.0,2023-11-29 01:00:00,11,532376.6129031995,0.0,1137.5000000000002,0
0,2.9,579.0180392761431,0.0,2400.0,2023-11-29 02:00:00,11,531239.1129031995,0.0,1137.5000000000002,0
0,3.4,2156.2488724382797,0.0,2400.0,2023-11-29 03:00:00,11,530101.6129031995,0.0,1137.5000000000002,0
0,3.6,3092.368441977011,0.0,2400.0,2023-11-29 04:00:00,11,529764.1129031995,800.0,1137.5000000000002,1
0,4.9,12302.7602662962,0.0,2400.0,2023-11-29 05:00:00,11,530226.6129031995,1600.0,1137.5000000000002,2
0,4.2,6741.219877990008,0.0,2400.0,2023-11-29 06:00:00,11,530689.1129031995,1600.0,1137.5000000000002,2
0,3.4,2156.2488724382797,0.0,2400.0,2023-11-29 07:00:00,11,529551.6129031995,0.0,1137.5000000000002,0
12,2.8,402.7372952223888,10800.0,2400.0,2023-11-29 08:00:00,11,530014.1129031995,1600.0,1137.5000000000002,2
42,3.4,2156.2488724382797,37800.0,2400.0,2023-11-29 09:00:00,11,530476.6129031995,1600.0,1137.5000000000002,2
37,3.2,1386.7528685997004,33300.0,2400.0,2023-11-29 10:00:00,11,530939.1129031995,1600.0,1137.5000000000002,2
29,3.5,2604.4881845912973,26100.0,2400.0,2023-11-29 11:00:00,11,531401.6129031995,1600.0,1137.5000000000002,2
19,4.5,8965.089493796075,17100.0,2400.0,2023-11-29 12:00:00,11,531864.1129031995,1600.0,1137.5000000000002,2
59,3.4,2156.2488724382797,53100.0,2400.0,2023-11-29 13:00:00,11,532326.6129031995,1600.0,1137.5000000000002,2
132,3.2,1386.7528685997004,118800.0,2400.0,2023-11-29 14:00:00,11,532789.1129031995,1600.0,1137.5000000000002,2
140,4.3,7454.792451504154,126000.0,2400.0,2023-11-29 15:00:00,11,533251.6129031995,1600.0,1137.5000000000002,2
52,5.4,17061.882267463763,46800.0,2400.0,2023-11-29 16:00:00,11,533714.1129031995,1600.0,1137.5000000000002,2
0,6.7,34327.06726471104,0.0,2400.0,2023-11-29 17:00:00,11,534176.6129031995,1600.0,1137.5000000000002,2
0,6.3,28139.348579403548,0.0,2400.0,2023-11-29 18:00:00,11,534639.1129031995,1600.0,1137.5000000000002,2
0,7.4,46686.10287205432,0.0,2400.0,2023-11-29 19:00:00,11,535101.6129031995,1600.0,1137.5000000000002,2
0,7.4,46686.10287205432,0.0,2400.0,2023-11-29 20:00:00,11,535564.1129031995,1600.0,1137.5000000000002,2
0,7.1,41163.47548324705,0.0,2400.0,2023-11-29 21:00:00,11,536026.6129031995,1600.0,1137.5000000000002,2
0,7.1,41163.47548324705,0.0,2400.0,2023-11-29 22:00:00,11,536489.1129031995,1600.0,1137.5000000000002,2
0,7.3,44804.04094011273,0.0,2400.0,2023-11-29 23:00:00,11,536951.6129031995,1600.0,1137.5000000000002,2
0,7.1,41163.47548324705,0.0,2400.0,2023-11-30 00:00:00,11,537414.1129031995,1600.0,1137.5000000000002,2
0,7.6,50586.215038762406,0.0,2400.0,2023-11-30 01:00:00,11,537876.6129031995,1600.0,1137.5000000000002,2
0,7.7,52609.23723185192,0.0,2400.0,2023-11-30 02:00:00,11,538339.1129031995,1600.0,1137.5000000000002,2
0,7.7,52609.23723185192,0.0,2400.0,2023-11-30 03:00:00,11,538801.6129031995,1600.0,1137.5000000000002,2
0,7.8,54684.21813698035,0.0,2400.0,2023-11-30 04:00:00,11,539264.1129031995,1600.0,1137.5000000000002,2
0,7.3,44804.04094011273,0.0,2400.0,2023-11-30 05:00:00,11,539726.6129031995,1600.0,1137.5000000000002,2
0,8.3,65916.28766014555,0.0,2400.0,2023-11-30 06:00:00,11,540189.1129031995,1600.0,1137.5000000000002,2
0,9.5,99067.16425948094,0.0,2400.0,2023-11-30 07:00:00,11,540651.6129031995,1600.0,1137.5000000000002,2
22,8.9,81400.19937789251,19800.0,2400.0,2023-11-30 08:00:00,11,541114.1129031995,1600.0,1137.5000000000002,2
37,8.0,59000.0,33300.0,2400.0,2023-11-30 09:00:00,11,541576.6129031995,1600.0,1137.5000000000002,2
119,8.0,59000.0,107100.0,2400.0,2023-11-30 10:00:00,11,542039.1129031995,1600.0,1137.5000000000002,2
150,9.2,89985.14563045766,135000.0,2400.0,2023-11-30 11:00:00,11,542501.6129031995,1600.0,1137.5000000000002,2
224,7.4,46686.10287205432,201600.0,2400.0,2023-11-30 12:00:00,11,542964.1129031995,1600.0,1137.5000000000002,2
198,7.0,39400.0,178200.0,2400.0,2023-11-30 13:00:00,11,543426.6129031995,1600.0,1137.5000000000002,2
81,7.4,46686.10287205432,72900.0,2400.0,2023-11-30 14:00:00,11,543889.1129031995,1600.0,1137.5000000000002,2
42,8.0,59000.0,37800.0,2400.0,2023-11-30 15:00:00,11,544351.6129031995,1600.0,1137.5000000000002,2
11,7.6,50586.215038762406,9900.0,2400.0,2023-11-30 16:00:00,11,544814.1129031995,1600.0,1137.5000000000002,2
0,6.2,26708.509644248898,0.0,2400.0,2023-11-30 17:00:00,11,545276.6129031995,1600.0,1137.5000000000002,2
0,6.4,29618.603715120487,0.0,2400.0,2023-11-30 18:00:00,11,545739.1129031995,1600.0,1137.5000000000002,2
0,6.7,34327.06726471104,0.0,2400.0,2023-11-30 19:00:00,11,546201.6129031995,1600.0,1137.5000000000002,2
0,5.6,19197.6131057671,0.0,2400.0,2023-11-30 20:00:00,11,546664.1129031995,1600.0,1137.5000000000002,2
0,3.6,3092.368441977011,0.0,2400.0,2023-11-30 21:00:00,11,546326.6129031995,800.0,1137.5000000000002,1
0,4.3,7454.792451504154,0.0,2400.0,2023-11-30 22:00:00,11,546789.1129031995,1600.0,1137.5000000000002,2
0,6.2,26708.509644248898,0.0,2400.0,2023-11-30 23:00:00,11,547251.6129031995,1600.0,1137.5000000000002,2
0,4.2,6741.219877990008,0.0,2400.0,2023-12-01 00:00:00,12,547908.0645161028,1600.0,943.5483870967741,2
0,1.9,1.2224192885119507,0.0,2400.0,2023-12-01 01:00:00,12,546964.516129006,0.0,943.5483870967741,0
0,1.6,2.745081911044379,0.0,2400.0,2023-12-01 02:00:00,12,546020.9677419093,0.0,943.5483870967741,0
0,1.7,2.552068339174071,0.0,2400.0,2023-12-01 03:00:00,12,545077.4193548126,0.0,943.5483870967741,0
0,0.7,0.0,0.0,2400.0,2023-12-01 04:00:00,12,544133.8709677159,0.0,943.5483870967741,0
0,1.4,2.401946672163831,0.0,2400.0,2023-12-01 05:00:00,12,543190.3225806191,0.0,943.5483870967741,0
0,3.0,800.0,0.0,2400.0,2023-12-01 06:00:00,12,542246.7741935224,0.0,943.5483870967741,0
15,3.6,3092.368441977011,13500.0,2400.0,2023-12-01 07:00:00,12,542903.2258064257,1600.0,943.5483870967741,2
190,2.7,266.14330831443704,171000.0,2400.0,2023-12-01 08:00:00,12,543559.677419329,1600.0,943.5483870967741,2
375,3.3,1749.6654517103,337500.0,2400.0,2023-12-01 09:00:00,12,544216.1290322322,1600.0,943.5483870967741,2
465,3.4,2156.2488724382797,418500.0,2400.0,2023-12-01 10:00:00,12,544872.5806451355,1600.0,943.5483870967741,2
507,4.0,5400.0,456300.0,2400.0,2023-12-01 11:00:00,12,545529.0322580388,1600.0,943.5483870967741,2
377,3.8,4178.99200767716,339300.0,2400.0,2023-12-01 12:00:00,12,546185.483870942,1600.0,943.5483870967741,2
372,3.7,3617.8746984030804,334800.0,2400.0,2023-12-01 13:00:00,12,546841.9354838453,1600.0,943.5483870967741,2
405,2.9,579.0180392761431,364500.0,2400.0,2023-12-01 14:00:00,12,547498.3870967486,1600.0,943.5483870967741,2
267,3.0,800.0,240300.0,2400.0,2023-12-01 15:00:00,12,548154.8387096518,1600.0,943.5483870967741,2
83,3.2,1386.7528685997004,74700.0,2400.0,2023-12-01 16:00:00,12,548811.2903225551,1600.0,943.5483870967741,2
0,3.0,800.0,0.0,2400.0,2023-12-01 17:00:00,12,547867.7419354584,0.0,943.5483870967741,0
0,2.9,579.0180392761431,0.0,2400.0,2023-12-01 18:00:00,12,546924.1935483617,0.0,943.5483870967741,0
0,3.0,800.0,0.0,2400.0,2023-12-01 19:00:00,12,545980.6451612649,0.0,943.5483870967741,0
0,3.1,1069.5260692988195,0.0,2400.0,2023-12-01 20:00:00,12,545037.0967741682,0.0,943.5483870967741,0
0,3.6,3092.368441977011,0.0,2400.0,2023-12-01 21:00:00,12,544893.5483870715,800.0,943.5483870967741,1
0,3.9,4773.705423606915,0.0,2400.0,2023-12-01 22:00:00,12,544749.9999999747,800.0,943.5483870967741,1
0,5.9,22725.4535112083,0.0,2400.0,2023-12-01 23:00:00,12,545406.451612878,1600.0,943.5483870967741,2
0,7.9,56813.64373330922,0.0,2400.0,2023-12-02 00:00:00,12,546062.9032257813,1600.0,943.5483870967741,2
0,8.1,61245.43125126185,0.0,2400.0,2023-12-02 01:00:00,12,546719.3548386846,1600.0,943.5483870967741,2
0,10.5,131376.30042158408,0.0,2400.0,2023-12-02 02:00:00,12,547375.8064515878,1600.0,943.5483870967741,2
0,11.4,158752.50830609867,0.0,2400.0,2023-12-02 03:00:00,12,548032.2580644911,1600.0,943.5483870967741,2
0,11.5,161427.63405418274,0.0,2400.0,2023-12-02 04:00:00,12,548688.7096773944,1600.0,943.5483870967741,2
0,10.3,124831.07866263397,0.0,2400.0,2023-12-02 05:00:00,12,549345.1612902976,1600.0,943.5483870967741,2
0,11.1,150202.9176806306,0.0,2400.0,2023-12-02 06:00:00,12,550001.6129032009,1600.0,943.5483870967741,2
4,12.2,177059.11757195162,3600.0,2400.0,2023-12-02 07:00:00,12,550658.0645161042,1600.0,943.5483870967741,2
169,12.6,183475.29031698086,152100.0,2400.0,2023-12-02 08:00:00,12,551314.5161290074,1600.0,943.5483870967741,2
345,12.9,187410.7190448516,310500.0,2400.0,2023-12-02 09:00:00,12,551970.9677419107,1600.0,943.5483870967741,2
453,12.7,184856.7008309012,407700.0,2400.0,2023-12-02 10:00:00,12,552627.419354814,1600.0,943.5483870967741,2
516,12.6,183475.29031698086,464400.0,2400.0,2023-12-02 11:00:00,12,553283.8709677173,1600.0,943.5483870967741,2
514,12.5,182013.1633616849,462600.0,2400.0,2023-12-02 12:00:00,12,553940.3225806205,1600.0,943.5483870967741,2
471,12.2,177059.11757195162,423900.0,2400.0,2023-12-02 13:00:00,12,554596.7741935238,1600.0,943.5483870967741,2
384,11.8,168837.72656651054,345600.0,2400.0,2023-12-02 14:00:00,12,555253.2258064271,1600.0,943.5483870967741,2
232,11.7,166476.74828086785,208800.0,2400.0,2023-12-02 15:00:00,12,555909.6774193303,1600.0,943.5483870967741,2
69,12.1,175190.75857556151,62100.0,2400.0,2023-12-02 16:00:00,12,556566.1290322336,1600.0,943.5483870967741,2
0,12.1,175190.75857556151,0.0,2400.0,2023-12-02 17:00:00,12,557222.5806451369,1600.0,943.5483870967741,2
0,11.6,164004.5490779322,0.0,2400.0,2023-12-02 18:00:00,12,557879.0322580402,1600.0,943.5483870967741,2
0,11.1,150202.9176806306,0.0,2400.0,2023-12-02 19:00:00,12,558535.4838709434,1600.0,943.5483870967741,2
0,11.1,150202.9176806306,0.0,2400.0,2023-12-02 20:00:00,12,559191.9354838467,1600.0,943.5483870967741,2
0,10.3,124831.07866263397,0.0,2400.0,2023-12-02 21:00:00,12,559848.38709675,1600.0,943.5483870967741,2
0,10.3,124831.07866263397,0.0,2400.0,2023-12-02 22:00:00,12,560504.8387096532,1600.0,943.5483870967741,2
0,10.1,118267.17070191594,0.0,2400.0,2023-12-02 23:00:00,12,561161.2903225565,1600.0,943.5483870967741,2
0,11.5,161427.63405418274,0.0,2400.0,2023-12-03 00:00:00,12,561817.7419354598,1600.0,943.5483870967741,2
0,10.0,115000.0,0.0,2400.0,2023-12-03 01:00:00,12,562474.193548363,1600.0,943.5483870967741,2
0,8.9,81400.19937789251,0.0,2400.0,2023-12-03 02:00:00,12,563130.6451612663,1600.0,943.5483870967741,2
0,8.2,63550.715141494526,0.0,2400.0,2023-12-03 03:00:00,12,563787.0967741696,1600.0,943.5483870967741,2
0,9.5,99067.16425948094,0.0,2400.0,2023-12-03 04:00:00,12,564443.5483870729,1600.0,943.5483870967741,2
0,10.2,121547.1023366747,0.0,2400.0,2023-12-03 05:00:00,12,565099.9999999761,1600.0,943.5483870967741,2
0,9.3,92962.80841930516,0.0,2400.0,2023-12-03 06:00:00,12,565756.4516128794,1600.0,943.5483870967741,2
4,9.2,89985.14563045766,3600.0,2400.0,2023-12-03 07:00:00,12,566412.9032257827,1600.0,943.5483870967741,2
165,8.6,73379.09688108269,148500.0,2400.0,2023-12-03 08:00:00,12,567069.354838686,1600.0,943.5483870967741,2
340,7.1,41163.47548324705,306000.0,2400.0,2023-12-03 09:00:00,12,567725.8064515892,1600.0,943.5483870967741,2
457,7.7,52609.23723185192,411300.0,2400.0,2023-12-03 10:00:00,12,568382.2580644925,1600.0,943.5483870967741,2
522,7.3,44804.04094011273,469800.0,2400.0,2023-12-03 11:00:00,12,569038.7096773958,1600.0,943.5483870967741,2
519,9.4,95991.55794129666,467100.0,2400.0,2023-12-03 12:00:00,12,569695.161290299,1600.0,943.5483870967741,2
468,8.4,68342.58479666228,421200.0,2400.0,2023-12-03 13:00:00,12,570351.6129032023,1600.0,943.5483870967741,2
375,7.4,46686.10287205432,337500.0,2400.0,2023-12-03 14:00:00,12,571008.0645161056,1600.0,943.5483870967741,2
231,7.1,41163.47548324705,207900.0,2400.0,2023-12-03 15:00:00,12,571664.5161290088,1600.0,943.5483870967741,2
70,7.0,39400.0,63000.0,2400.0,2023-12-03 16:00:00,12,572320.9677419121,1600.0,943.5483870967741,2
0,7.9,56813.64373330922,0.0,2400.0,2023-12-03 17:00:00,12,572977.4193548154,1600.0,943.5483870967741,2
0,9.7,105342.02753662282,0.0,2400.0,2023-12-03 18:00:00,12,573633.8709677187,1600.0,943.5483870967741,2
0,8.3,65916.28766014555,0.0,2400.0,2023-12-03 19:00:00,12,574290.3225806219,1600.0,943.5483870967741,2
0,7.1,41163.47548324705,0.0,2400.0,2023-12-03 20:00:00,12,574946.7741935252,1600.0,943.5483870967741,2
0,5.7,20327.29370930393,0.0,2400.0,2023-12-03 21:00:00,12,575603.2258064285,1600.0,943.5483870967741,2
0,6.0,24000.0,0.0,2400.0,2023-12-03 22:00:00,12,576259.6774193317,1600.0,943.5483870967741,2
0,7.3,44804.04094011273,0.0,2400.0,2023-12-03 23:00:00,12,576916.129032235,1600.0,943.5483870967741,2
0,8.5,70830.04254049217,0.0,2400.0,2023-12-04 00:00:00,12,577572.5806451383,1600.0,943.5483870967741,2
0,7.9,56813.64373330922,0.0,2400.0,2023-12-04 01:00:00,12,578229.0322580416,1600.0,943.5483870967741,2
0,7.4,46686.10287205432,0.0,2400.0,2023-12-04 02:00:00,12,578885.4838709448,1600.0,943.5483870967741,2
0,6.2,26708.509644248898,0.0,2400.0,2023-12-04 03:00:00,12,579541.9354838481,1600.0,943.5483870967741,2
0,6.4,29618.603715120487,0.0,2400.0,2023-12-04 04:00:00,12,580198.3870967514,1600.0,943.5483870967741,2
0,7.0,39400.0,0.0,2400.0,2023-12-04 05:00:00,12,580854.8387096546,1600.0,943.5483870967741,2
0,8.0,59000.0,0.0,2400.0,2023-12-04 06:00:00,12,581511.2903225579,1600.0,943.5483870967741,2
2,8.3,65916.28766014555,1800.0,2400.0,2023-12-04 07:00:00,12,582167.7419354612,1600.0,943.5483870967741,2
47,7.8,54684.21813698035,42300.0,2400.0,2023-12-04 08:00:00,12,582824.1935483644,1600.0,943.5483870967741,2
190,7.4,46686.10287205432,171000.0,2400.0,2023-12-04 09:00:00,12,583480.6451612677,1600.0,943.5483870967741,2
373,7.8,54684.21813698035,335700.0,2400.0,2023-12-04 10:00:00,12,584137.096774171,1600.0,943.5483870967741,2
459,8.1,61245.43125126185,413100.0,2400.0,2023-12-04 11:00:00,12,584793.5483870743,1600.0,943.5483870967741,2
